title,company_name,rating,location,estimate_salary_range,estimate_salary_point,job_description,company_link
Salesforce Consultant,Simplus,4.8,United States,-1,-1,"
Simplus is a Platinum Salesforce Consulting Partner and the leader in Salesforce Quote-to-Cash implementations. We are looking for candidates who can challenge the status quo, resolve tough problems, and make complex things, simple.As a member of Simplus we all have three (3) primary responsibilities:

Be a critical thinker: solve tough problems for the world’s biggest brands, work together, and be relentless in ensuring successful outcomes for clients.
Be a steward: look after each other and the company on our collective journey to success by being accountable, doing the right thing, and promoting a caring corporate culture.
Be an underdog: be determined, crafty, spirited, resilient, and tenacious. Challenge conventional wisdom and refuse to take no for an answer.
As a Salesforce Consultant, you will have responsibilities as well, including:
Leveraging a strong understanding of Salesforce (multi-cloud) capabilities and limitations to clearly communicate those to customers
Working with our clients and all stakeholders to build clear requirements and a development strategy for each engagement
Leading discovery workshops; facilitate meetings with large and remote audiences; develop and deliver solution presentations; and lead prototype demonstrations
Identification and inventory of customer process pain points and gaps
Performing rapid analysis and decomposition of complex business information; recommend leading practices; and present associated technical process components
Performing business process modelling, user experience modeling and basic technical architecture diagramming
Building and demonstrating Salesforce CPQ prototypes in Salesforce
Effectively leverage multiple implementation team types (User experience, Change Management, Global Development Centers, Developer Communities).
To be successful, the Salesforce Consultant must have hands on experience in several implementations using several of the Salesforce Clouds . 

Required skills:
4+ years experience working within the Salesforce platform on an Administrative or Development level
1+ years CPQ experience preferred, preferably in an administrator role (with configuration and integration experience)
Experience with Sales Cloud, Partner Communities, and Force.com
Strong presentation and communication skills
Experience with Apex, SOQL, XML, JavaScript preferred; experience with Salesforce.com developer toolkit including Apex Classes, Controllers and Triggers, Visualforce, Force.com IDE, Migration Tool, Web Services is a plus.
A history of working in Professional Services/Consulting is preferred. ","/Overview/Working-at-Simplus-EI_IE845308.11,18.htm"
Senior Forensic Consultant,H2M,4.1,"Hudson, NY",$89K-$115K ,-1,"Senior Forensic Consultant (Part Time)

Location: Westchester, NY

H2M Architects + Engineers, a multidiscipline architectural, engineering, environmental consulting firm, seeks a part-time Architect or Engineer for a Senior Forensic Consultant role to be based out of the Greater New York City Area. For this advanced role, we are seeking a candidate who is comfortable acting as a leader in the department, with a growing number of responsibilities as we continue our expansion. In addition to technical expertise on assignments, the ideal applicant will excel in customer service and maintaining our important business relationships throughout the insurance industry.

Job Responsibilities:

Conduct residential and commercial forensic investigations to analyze and determine the cause, origin, and extent of structural failures, water intrusions, roof damage, construction defects and building system failures for insurance companies, attorneys, private homeowners and property owners.
Investigate and assess damages due to catastrophes such as storm damage, hurricanes, and floods.
Research technical publications and literature in support of evaluations, and apply engineering principles and practices in accordance with codes and industry standards.
Provide detailed forensic engineering reports outlining cause and origin of damage to clients.
Manage multiple projects and assume responsibility for project execution within required timeframes.
Communicate with staff and clients to provide timelines and project updates on a consistent basis.
Experience with premises and walking surface investigations, product defect cases a plus.
Local travel and inspections of homes, roofs and crawlspaces will be required.

Experience/Education Requirements:

Bachelor’s Degree in Architecture or Engineering or closely related discipline required, Master’s Degree is preferred.
Minimum 5 years architectural or engineering experience with at least one (1) year of forensic engineering experience required.
Experience working with law firms and insurance companies preferred. Deposition and expert testimony experience preferred.
Requires strong analytical and field inspection skills.
Must be highly motivated, dependable and conscientious.
Must have the ability to communicate effectively with clients and subordinates.
The ability to write technical reports and working knowledge of building structures.
Project management and supervisory experience highly desired.
Experience with premises and walking surface investigations, product defect cases a plus.
Would also consider candidate with accident reconstruction and automotive failure analysis background.
Professional Engineer [P.E.] or Registered Architect [R.A] License Required.

We offer a comprehensive benefit package including medical/dental/vision insurance with HSA & FSA, life and LTD insurance, 401(k) with matching contributions, a flexible work environment, annual bonus, tuition reimbursement, excellent professional development program AND MUCH MORE!

our staff

A firm doesn’t reach its 85th birthday without the contributions of a highly skilled and dedicated staff. At H2M, our people are at the heart of everything we do, and we’re always seeking new talent to join our team. Whether you’re a college student or a seasoned professional, we offer career opportunities at every level, in areas ranging from architecture to administration.

We’re passionate about our work, dedicated to our clients, and committed to our legacy. We emphasize collaboration and community involvement and promote sustainability in our practice, ensuring that the right projects are developed with minimal impact on the environment. Our integrated approach to design incorporates the diverse voices and visions of our staff into every project. Through mentoring, peer reviews, and professional development opportunities, employees at every level are offered the opportunity to share best practices and gain new experiences.

our approach

Since our early roots, our focus has remained steadfast: to provide quality service with sound judgment and to serve as an honest professional resource to our clients. With a dedicated, responsive staff and multiple service offerings under one roof, we blend “can-do” with “can-be,” developing real, workable solutions with a dose of innovation. Our diverse in-house expertise reduces the need for sub-consultants and ensures that our architects and engineers develop a comprehensive understanding of every project.

Providing solutions to a wide variety of markets, H2M brings the combined expertise of architectural design and building systems engineering to make your project a reality. With in-house MEP and structural teams, we’re able to take a holistic approach to project design that combines a practical approach with creative results.

www.h2m.com","/Overview/Working-at-H2M-EI_IE264570.11,14.htm"
Executive In home Consultant,Brio Energy,4.3,"Greensboro, NC",$70K-$100K ,-1,"Brio Energy is a full-service nation-wide solar provider. We were founded in 2015 and have quickly grown to one of the largest solar providers in the Utah, and one of the fastest growing in the nation selling over $70 million in 2018. We are passionate about sales, leadership, personal development and recruiting. Our employees aren't just our greatest asset, but are the purpose of our company. We find leaders who want to win, and help give them the skills to accomplish much more than they ever though possible.
We are currently seeking to hire an Executive In Home Closer in our Greensboro office.
Responsibilities :


Give in-home presentations to potential buyers


Closing the sale using a consultative sales approach


Evaluating customer’s needs and building productive long-lasting relationships


Meet personal and team sales targets


Attend sales meetings, sales events, and trainings to keep up-to-date on the latest Brio and industry developments


Live Brio’s core values


Compensation:

Our Top In-Home Consultants make $300,000+
Our average In-Home Consultants make $150,000

Qualifications & Requirements:


Self-motivated, competitive, driven with a strong desire to be successful


Proven track record of field sales experience


In-home and/or solar sales experience is a plus but not required


Must be success-oriented, as demonstrated by previous sales work ethic


Who would be a good fit for us:
We are looking for an in home closer that can have a killer instinct. A lot of other sales jobs you create your own leads and so if you don't have a high closing percentage it doesn't really matter. That is not the case with in home closing. The leads have already been created and there is a cost affixed to that. So from that point forward the only thing that matters is efficiency, the maximization of every single lead. The only thing that matters is closing percentage. Closing percentage can range from 20% to over 50%. Professional in home closers take every single lead and maximize it. That is what we are looking for.
If you feel this could be the right fit for you please apply!
Brio EnergyWhy Work Here?
Successful Company in growing industry. Fun culture, learning environment, success oriented, and room for growth.
Brio Energy is a full-service solar provider. We are passionate about sales, leadership, personal development and recruiting. Our employees aren't just our greatest asset but are the purpose of our company. We find leaders who want to win and help give them the skills to accomplish much more than they ever thought possible.AddressGreensboro, NCUSA","/Overview/Working-at-Brio-Energy-EI_IE1329619.11,22.htm"
BUSINESS PLANNING CONSULTANT,H. Lee Moffitt Cancer Center & Research Institute,4.0,"Tampa, FL",$67K-$107K ,-1,"Position Highlights:
The Business Planning Consultant is responsible for assisting the Manager of Business Development and Chief Strategy Officer in the evaluation, management and execution of corporate strategic and business development initiatives. The individual will support the assessment and implementation of new business models and revenue opportunities primarily within the organization. Principal responsibilities involve leading multi-disciplinary teams and processes to:

• Perform due diligence and Business Case Assessments for new corporate strategies, business initiatives, product and service innovations, and partnership opportunities (to a limited extent);

• Prepare and present Business Case Assessments and Business Plan materials to senior leaders that aid in making conclusions and decisions pertaining to business development;

• Develop Business Plans for opportunities and initiatives that directly affect the organization's bottom line and where a business case has been made;

• Conceive a Project Plan for developing and/or executing on the Business Plan;

• Lead an interdisciplinary team and process for Implementing the Project Plan;

• Create and maintain timely Status Reports for each Business Development Project for the benefit of the senior leadership team;

• Works closely with Program Leaders and ""Business Owners"" throughout the business development and planning processes; to whom the ""project"" will ultimately be transitioned upon completion.
Credentials and Qualifications:

• Bachelor's Degree required, degree in Management/Finance preferred

• Master's degree strongly preferred

• 3+ years demonstrated experience managing complex and strategic projects that require consensus.

• 8+ years of experience in business optimization, problem-solving, and/or in strategic suctioning roles with progressive responsibility, preferably applicable to health care business development activities.

**Master's degree with six (6) years of relevant business experience may be considered ""in lieu of"" a Bachelor's degree and eight (8) years of business experience listed above.

• Demonstrated experience managing projects and/or programs that drive the planning and execution of business strategy and business development activities.

• Demonstrated experience in business analytics to assess and develop strategic solutions for complex business opportunities and programs across a matrixed organization.

• Business consulting experience in health care preferred.

• Experience working in an academic medical center preferred.","/Overview/Working-at-H-Lee-Moffitt-Cancer-Center-and-Research-Institute-EI_IE40232.11,61.htm"
Managing Consultant - Technology Risk Advisory,CrossCountry Consulting,4.8,"McLean, VA",$88K-$164K ,-1,"CrossCountry Consulting’s Risk practice is quickly growing, and we are seeking talented Manager to join our Risk practice, particularly within the area of Sarbanes-Oxley (SOX) compliance. It's an exciting opportunity to make an impact not only with our clients but within our firm. At CrossCountry Consulting we strive to provide a better experience for our premier commercial clients and our team. We emphasize personal development through hands-on coaching, mentoring, and training. Many of our consultants enjoy the benefits of low travel. You can find out more about our award-winning firm on www.crosscountry-consulting.com and Glassdoor.CrossCountry Consulting is an independent advisory firm providing risk, finance and operations, accounting, and technology consulting services. Our Information Technology Risk Advisory services (within our Risk & Compliance practice) include SOX, IT strategy and governance, IT risk assessment, IT audit, cybersecurity, privacy and data protection, systems pre- and post-implementation controls evaluation, systems development life cycle controls assessment, data analytics, disaster recovery, and IT project risk management.Primary Objectives


Serve as a Manager on project teams providing Information Technology Risk Advisory services, assessing client’s technology landscape and technology processesManage the operational aspects of ongoing projects including planning engagements, developing budgets, monitoring against progress, performing quality control of deliverables, and delivering on schedule Deliver excellent client service, provide day-to-day client management, and serve as liaison between client and project teams Collaborate with internal team, external auditors, and client team members regarding business issues and potential solutionsCoordinate efforts with external auditors, the client, and IT resources to establish non-production environments for testing purposes Participate in firm-wide committees and internal initiatives such as recruiting, business development, marketing, and knowledge sharingAct as role model, supervisor, coach, and mentor to consultants and senior consultants on projects and within coaching families


Ideal Skills, Qualifications and Experience


5+ years of external consulting (Big Four or equivalent) or corporate experience performing and managing IT audits, SOX, and information security assessments for Financial Services and/or Commercial clients Ideally, a bachelor’s degree (or higher) in management information systems (MIS), computer information systems (CIS), accounting information systems (AIS), accounting, business, cybersecurity or other technical disciplines.Professional certifications ideally CISA Technical knowledge of IT auditing tools and systems, including servers, applications, and networksA working knowledge of technology risk and internal controls beyond standard ITGCsExcellent verbal and written communication skills to produce clear and concise factual findings supporting the reported level of assuranceManaging and developing junior team membersProfessionalism and discretion in interacting with executives and clientsCreativity, confidence, and flexibilityEnergy, enthusiasm and an entrepreneurial spiritGreat sense of humor!


CrossCountry Consulting is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.
#LI-IG1
CrossCountry Consulting is the trusted partner and expert advisor to leading organizations that are dealing with pressing business needs. We help our clients transform their finance, accounting, operations, risk, and technology functions in order to effectively prepare them for complex change, optimized performance, and accelerated business growth. Our consultants work collaboratively with our clients to provide customized solutions to our clients’ specific and ever-changing needs.CrossCountry Consulting is built on the fundamental principles of dynamic growth and shared values. Our culture reflects an environment that nourishes and promotes excellent client service, team collaboration, and individual advancement.Join our team where Excellence is a priority, Collaboration and teamwork are the norm, Energy is contagious, and the opportunity to make an Impact is endless. See for yourself why our success relies on our people.Click here to see what made us one of Inc. 5000’s Fastest Growing Private Companies for the fourth consecutive year!","/Overview/Working-at-CrossCountry-Consulting-EI_IE610881.11,34.htm"
"Sr. Consultant, Business Performance Analytics",Travelers,4.1,"Hartford, CT",$48K-$90K ,-1,"Company Information

Solid reputation, passionate people and endless opportunities. Thats Travelers. Our superior financial strength and consistent record of strong operating returns mean security for our customers and opportunities for our employees. You will find Travelers to be full of energy and a workplace in which you truly can make a difference.

Target Openings1Job Description SummaryThis position uses data and analytics to drive business results; leverage internal and external information to identify quantifiable and actionable opportunities for the business unit and is responsible for reporting, monitoring, analyzing data and trends, and communicating these business results across various audiences and partnering on strategic initiatives to ensure optimal outcomes.Primary Job Duties & Responsibilities

Uses analytics to explain business results, monitor business strategies and identify actionable opportunitiesUses data visualization and storytelling skills to effectively communicate insights and help influence decision/outcomes.With some direction, leverages industry best practices, market data and technology trends to identify business opportunities.Effectively works with cross functional teams on varying business initiativesProvides information that can help influence business strategy and help to prioritize investments based on translating insights to business valueCollaborates with IT and data management teams to ensure correct data is persisted for business critical analysisCollaborates with IT, Actuarial, Operations, Finance, Data Management and Claim functional areas.Can manipulate raw data and work towards the ultimate design required to meet business requests.Interprets data to recognize patterns and analyze trends.Completes reasonability and validation tests with direction.Supports Proofs of Concept to inform business strategies.Monitors performance indicators and identifies possible improvements.Supports assessment of the financial impact of recommendations.

Minimum Qualifications

Two years of business analytics experience required.

Education, Work Experience, & Knowledge

Bachelors degree in STEM (Science, Technology, Engineering, Mathematics) preferred.3+ years of analytics or related experience preferred.3+ years working successfully with Microsoft office products or similar products preferred.Exposure and working knowledge of tools such as SAS, R, SQL preferred.General knowledge of analytic concepts preferred.Experience with Descriptive Analytic practices and processes preferred.Working business knowledge preferred.Developing knowledge of insurance products/concepts preferred.Experience working on teams preferred.General knowledge of the main features of the collection of data and the relationship of data.

Job Specific Technical Skills & Competencies

General understanding of the business functions of businesses supported.Demonstrated intermediate analytic and diagnostic skills.Demonstrated intermediate interpersonal skills.Demonstrated intermediate communication skills.Intermediate ability to work independently and as part of a team.Intermediate project management skills.General understanding of the business functions, processes, and overall business strategies.Intermediate ability to see tasks to completion.Intermediate Computer Skills in Excel and basic skills in database programming language and/or related applications.Intermediate problem solving and decision making skills.

Environmental / Work Schedules / Other

Travel Required: 0% to minimal

Equal Employment Opportunity StatementTravelers is an equal opportunity employer.","/Overview/Working-at-Travelers-EI_IE1904.11,20.htm"
Financial Consultant,Hoopis Group,4.1,"Chicago, IL",-1,-1,"Not all financial services companies are the same. Product offerings, producer support, ongoing training and marketing vary widely. With Hoopis Group, you’ll get all of these things and more. We want to help you get to the next level of success in your career.
As a Financial Services Representative, you’ll be part of our entrepreneurial system with the freedom to provide solutions for your clients from a broad portfolio of innovative products. You’ll have access to powerful sales tools and a large resource network so you can focus on activities that get results.
Responsibilities

Prospecting for clients through networking and referrals
Developing and maintaining long-term relationships with clients
Providing financial solutions for clients through fact gathering and needs analyses
Expanding personal knowledge and skills through ongoing professional development and joint work with fellow associates

Qualifications

Strong interpersonal skills and customer service focus
Market development/networking abilities
Presentation and organization skills
Strong work ethic, self-motivated and goal-oriented
BA, BS, and/or graduate degree or equivalent work experience required

Results-driven compensation and access to a competitive benefits package including medical and dental, life and disability insurance, and thrift and pension plans are available for qualified Financial Services Representatives. 
PLEASE NOTE THAT WE ARE NOT AVAILABLE FOR SPONSORSHIP OPPORTUNITIES. APPLICANTS MUST BE A UNITED STATES CITIZEN OR HAVE A VALID GREEN CARD
Financial Services Representatives are independent contractors and are not employees of MassMutual, its subsidiaries, or of General Agents with whom they contract. Local sales agencies are not subsidiaries of MassMutual or its affiliated companies.","/Overview/Working-at-Hoopis-Group-EI_IE797408.11,23.htm"
"Small Business Consultant - Marketplace at 18th - Salt Lake City, UT",Bank of America,3.7,"Salt Lake City, UT",$32K-$68K ,-1,"Job Description:

At Bank of America, we handle the finances of over 67 million client relationships every day, including helping them save, borrow and invest for today and for their future. We stand by our clients each and every day giving them the power to realize their personal and business financial goals and help make their financial lives better. If you join our team, we’ll count on you to care for, advise and guide our small business clients when they need us most – whether they’re just starting out, expanding or managing the day-to-day. We’re looking for people with passion and drive to provide comprehensive financial solutions to our small business clients. You’ll be empowered to deliver the full spectrum of business and personal financial solutions to meet our client’s needs and help make their financial lives better.

As part of the Bank of America team, Small Business Consultants have access to industry-leading products and services, award-winning platforms and client education – all designed to meet the unique life priorities of our clients. Small Business Consultants partner closely with financial center employees as part of one team that delivers exceptional client care – your role will be to acquire and deepen small business relationships through face–to- face meetings. You’ll actively connect with our clients through outbound telephone calls and execute consistent follow-up routines to meet their needs. The Small Business Consultant role is a great step toward a rewarding and successful career. At this stage, you’ll start building the relationships that can shape your career, and be exposed to the products, platforms, and tools needed to serve clients.

From day one, you’ll receive training from our award-winning Academy at Bank of America, including hands-on practice, personalized coaching and dedicated support throughout your on-boarding experience. With demonstrated success, you’ll have the opportunity to advance into leadership roles such as a Small Business Banker Manager, or advance into other client professional roles– with unlimited opportunity to grow throughout the company.

We’ll help you

• Get training and one-on-one coaching from managers who are invested in your success. You’ll enroll in The Academy to develop as a consultant.

• Build a quality external network of business relationships within your small business banking community.

• Leverage the power of our company by working closely with internal and external partners to take advantage of the full capabilities of the bank.

• Provide small business related guidance to financial center associates through huddles and team meetings.

• Effectively balance sales performance, operational risk and client relationship care.

As a consultant, you can look forward to

• Unlimited potential for financial growth and incentive awards for meeting goals.

• Growing your network to eventually grow your business. Leverage our relationships with one out of two U.S. households. You’ll interact with banking clients and small business owners alike. You will also tap into a range of experts, from lending officers to financial solutions advisors.

• Robust marketing support to reach wider audiences with greater appeal.

• Ongoing professional development to deepen your skills and optimize your talent as the industry evolves and changes.

We’re a culture that

• Believes in responsible growth and has a proven dedication to supporting the communities we serve.

• Provides continuous training and developmental opportunities to help people achieve their goals, whatever their background or experience.

• Believes diversity makes us stronger, so we can reflect, connect to and meet the diverse needs of our clients and customers around the world.

• Is committed to advancing our tools, technology and ways of working. We always put our clients first to meet their evolving needs.

Required skills:

• Has demonstrated experience and proven success with business to business sales, or small business banking.

• Has strong communication skills with the ability to effectively influence clients.

• Has effective customer service skills with ability to manage the full client end-to-end experience and problem resolution.

• Has a proven sales track record.

• Is able to build productive partnerships and working relationships.

• Is experienced with outbound phone sales.

Desired skills:

• Experience with financial information, spreadsheets and financial skills.

• Experience with inperson customer service and sales.

• Experience working with small business clients.

• Experience meeting or exceeding goals.

• A working knowledge of small business products and services.

• Bilingual skills.

Shift:1st shift (United States of America)Hours Per Week:40
Learn more about this role
","/Overview/Working-at-Bank-of-America-EI_IE8874.11,26.htm"
Engagement Manager - Medical Affairs Consulting,Syneos Health Commercial Solutions,3.8,"Boston, MA",$48K-$106K ,-1,"Overview

You’re driven, resourceful, and above all else - remarkably smart.

You love a good challenge. You are the first to roll up your sleeves and work with relentless energy until you solve the unsolvable, beat the unbeatable and you always come out on top. Passable doesn’t cut it – you’ve got fire in your belly to learn more, do more and be more. For you, the sweetest success is shared success and you’re known for your good nature. You’ll fit right in at Syneos Health where we surround ourselves with the most talented and agile professionals in the industry, but we check our egos at the door.

An Engagement Manager is a people manager with day-to-day oversight of multiple client projects. Expectations include the ability to build relationships (internally and externally), identify client needs, design strategic and innovative solutions, and deliver client contracts on time and on budget. As a member of the management team, an Engagement Manager is responsible for ensuring a superior client experience while developing the skills and supervising the work of consulting staff team members. This experienced professional exhibits decision quality, action orientation, communication savvy, and resourcefulness as the primary steward of consulting projects.

Responsibilities

You’ll join The Scientific and Medical Affairs Advisory Group within Syneos Health Consulting. Where you will help make Life Science organizations more effective, particularly in complex specialty markets, while giving products the strategic support they require. More specifically:

Guide team members (Associates and Consultants) to effectively conduct tasks and contribute to project deliverablesDevelop business strategy through conducting primary and secondary research relating to Medical Affairs and commercialization of Pharmaceutical productsAnalyzing data producing comprehensive insights, documentation, and presenting findings and strategy recommendations to team members and client leadersEstablish relationships with KOLs, understand the clinical/scientific details for preparing for commercial launchWork closely with clients to determine project requirements and oversee all scheduling of necessary interactions to comprehend the client's business goals, products and expectationsProvide superb customer service - ability to actively listen to understand both what is being asked, and what is missingUnderstand and formulate a solution to achieve the client's business objectives and communicate with the team members accordingly, as well as define any specific needs that will be handled by the team members in primary and secondary researchOversee the developments found through research and direct team members in producing reports, power point presentations, etc.Identify potential sources, project requirements, synthesize recommendation and identify insightsAnalyze the final research reports, presentations, etc. to ensure that the findings are in accordance to the client's business objectivesResponsible for ensuring that the project is completed in the time frame agreed upon and within the budgetary meansIdentify and prepare proposals for opportunities for additional project work

Job Requirements

Along with demonstrated initiative, uncompromised integrity and a results-oriented mindset, the ideal candidate has:

Master's (or foreign degree equivalent) in business or life sciences related fieldMinimum of four (4) years of experience in consulting management in the life sciences, pharmaceutical/biotech consulting industryExperience working as a business strategy consulting (big firm experience preferred)Engagement management experience requiredMust have experience in creating and evaluating commercial strategy for pharmaceutical brandsStrong interpersonal communication skillsStrong presentation, storyboarding and PowerPoint skillsInternally motivated problem solver - knows how to find answers to provide the best solutionHigh level of professional curiosityThe drive for self-development, the ability to collaborate, and an action-oriented work ethic

At Syneos Health, we believe in providing an environment and culture in which our people can thrive, develop and advance. We reward and recognize our people by providing valuable benefits and a quality of life balance.

Why Syneos Health? Join a game-changing global company that is reinventing the way therapies are developed and commercialized. Here, you’re a part of the big picture. We work hand in hand to guide pre-market development through post-market commercial strategy. Knowledge sharing across advisory groups unlocks the innovation and unique strategies our end-to-end commercialization projects require. Our collaborative mindset means every project is a chance to solve a new challenge, learn from your teammates, become better-rounded, and evolve your career.

WORK HERE MATTERS EVERYWHERE | How will you accelerate biopharmaceutical commercialization?

Syneos Health companies are affirmative action/equal opportunity employers (Minorities/Females/Veterans/Disabled)]]>","/Overview/Working-at-Syneos-Health-Commercial-Solutions-EI_IE1967636.11,45.htm"
Workday Time Tracking and Absence (Global) Managing Consultant - Technology Solutions,CrossCountry Consulting,4.8,United States,-1,-1,"CrossCountry Consulting is the trusted partner and expert advisor to leading organizations that are dealing with pressing business needs. We help our clients transform their finance, accounting, operations, risk, and technology functions in order to effectively prepare them for complex change, optimized performance, and accelerated business growth. Our consultants work collaboratively with our clients to provide customized solutions to our clients’ specific and ever-changing needs.CrossCountry Consulting is built on the fundamental principles of dynamic growth and shared values. Our culture reflects an environment that nourishes and promotes excellent client service, team collaboration, and individual advancement.Join our team where Excellence is a priority, Collaboration and teamwork are the norm, Energy is contagious, and the opportunity to make an Impact is endless. See for yourself why our success relies on our people.Click here to see what made us one of Inc. 5000’s Fastest Growing Private Companies for the fourth consecutive year!
Imagine advising renowned clients across the country and implementing one of the world’s most innovative and leading cloud technologies. At CrossCountry, that’s exactly what you’ll do – you’ll take part in a quickly growing cloud Technology Solutions practice that partners with Workday, Coupa, Intacct, and Adaptive Insights. As a Workday Services Partner, we offer full-suite services and provide our consultants with hands-on training and certification in Workday.We believe that happy employees deliver better results, so we strive to provide our employees with a meaningful work-life balance and invest in their professional development. In fact, we recently received an Employees’ Choice Award from Glassdoor, recognizing CrossCountry as the 2nd Best Place to Work in 2020!
By joining CrossCountry you’ll be making a direct impact on our growing Workday practice, regularly taking part in: • Advising key stakeholders through selection, transformation, implementation and configuration of Workday. Our consultants are hands-on involved in full-scale implementation, project management, change management, requirements and design, process improvement, testing, integration enablement support, and best practices• Contributing beyond client delivery, including, but not limited to recruiting, coaching, marketing, business development, practice development, operational improvement, and beyond
• Implementing performance improvement and cost-reduction initiativesAdditional Responsibilities:


Lead the advisory, planning, and implementation of Workday Global Time Tracking and Absence applications by documenting requirements, mapping processes, gathering system data and converting data into format required for integrationScope conversion requirements, execute data transformation activities, and support end user validation activities from existing Legacy system to new systemImplement performance improvement and cost-reduction initiatives Communicate effectively with clients to convey project updates and recommendations Prioritize client’s interest and proactively listen to ensure that work exceeds their expectations



Qualifications:

","/Overview/Working-at-CrossCountry-Consulting-EI_IE610881.11,34.htm"
Business Systems Consultant,22nd Century Technologies,3.7,"Trenton, NJ",$92K-$131K ,-1,"

This Business Systems Consultant is a senior documentation and support specialist with strong abilities in technical document creation within an App/Dev environment.
Compile, review and format all current project technical documents
Document all Client / DOH ongoing technical processes and solutions to include:
User Requirements Document
Functional Specification Document
Design Document
User Manual
Create end user technical manuals and other technical documents for Hospitals and DCs
Document non-functional requirements through a variety of techniques including user stories, use cases, story maps, data modeling, process flow modeling, screen mockups, report mockups where applicable.
Document test plans, test scenarios and test cases.
Create technical and business process work-flows
Introduction - What is Kronos?
Log On
Navigation in Kronos
User Roles and Responsibilities
Employees
Supervisors
Payroll Representatives
Basic Scheduling
Timekeeping
Attendance
Accruals
Leave
Advance Scheduling
Genie Overview
Reports
Log Out
Assists in leading the documentation design process, identifying all process goals, objectives, and components; Defines all the roles and responsibilities associated with said processes.

RELEVANT WORK EXPERIENCE: 3 to 5 yrs.EXPERIENCE SUBSTITUTIONS: 

Accredited college training may substitution for the required work experience with a maximum substitution of four (4) years.
(Fifteen (15) semester hours in Information Technology or a related area is required.)
Accredited graduate training in Business Administration, Information Technology, or a related area may substitute for the required work experience with a maximum substitution of two (2) years.
(Fifteen (15) semester hours in Information Technology or a related area is required in either the undergraduate or graduate training).


 
About our Company: 
Connecting people’s aptitude & ambitions with our opportunities to deliver results.
22nd Century Technologies was established in 1997 and is headquartered in McLean VA. We are one of the leading IT services and solutions firm in the country with 12 regional offices and presence in all 50 states. We bring a mix of innovative technology and sector expertise to customers in defense, intelligence, civil, and healthcare markets. As our name implies, we are a forward thinking company with the ultimate goal of helping our customers implement innovative IT solutions that will satisfy their business needs. We combine real-world experience, specialized skills, innovative thinking, and industry knowledge to deliver quality IT solutions. At our core, we are about people - our customers and our employees.
“22nd Century Technologies is an Equal Opportunity Employer"" and “US Citizens & all other parties authorized to work in the US are encouraged to apply.""","/Overview/Working-at-22nd-Century-Technologies-EI_IE283454.11,36.htm"
Consultant - Sage,SWK Technologies,4.3,"Park Ridge, IL",$93K-$147K ,-1,"Technical Consultant - Sage 100

Calling all problem-solvers!

This is a terrific opportunity for an experienced Sage 100 Technical Consultant to join an award-winning team. We’re looking for a problem solving professional with knowledge and experience with Sage 100. This person will need to effectively communicate with our growing client base and be able to successfully implement, train, and understand the operational processes of the ERP world.

All you need is:

Have in-depth knowledge of Sage 100 business software systems Have experience in product implementation, training or providing client support Effective communication, facilitation, and problem-solving skills High school diploma or GED required. BS in accounting, computer science, or business-related field; or equivalent experience a plus.

Apply to join an award-winning team that offers

competitive compensation, excellent benefits and flexibility!

Our company provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.","/Overview/Working-at-SWK-Technologies-EI_IE599878.11,27.htm"
Leasing Consultant,Tribridge Residential,3.7,"Atlanta, GA, US",-1,-1,,"/Overview/Working-at-Tribridge-Residential-EI_IE413300.11,32.htm"
Senior Business Consultant (Vision/Vantagepoint),Deltek,4.1,Remote,-1,-1,,"/Overview/Working-at-Deltek-EI_IE6642.11,17.htm"
